x,y
/data/ILRW/25/25_top/0_25_05_0042.png,0
/data/ILRW/15/15_top/0_15_05_0074.png,3
/data/ILRW/03/03_top/0_03_07_0518.png,2
/data/ILRW/08/08_top/0_08_15_0073.png,4
/data/ILRW/03/03_top/0_03_03_0360.png,3
/data/ILRW/13/13_top/0_13_03_0049.png,2
/data/ILRW/04/04_top/0_04_07_0055.png,4
/data/ILRW/17/17_top/0_17_07_0003.png,2
/data/ILRW/04/04_top/0_04_06_0457.png,4
/data/ILRW/11/11_top/0_11_06_0070.png,0
/data/ILRW/02/02_top/0_02_12_0096.png,3
/data/ILRW/21/21_top/0_21_17_0119.png,1
/data/ILRW/05/05_top/0_05_10_0070.png,3
/data/ILRW/13/13_top/0_13_17_0080.png,2
/data/ILRW/11/11_top/0_11_12_0004.png,2
/data/ILRW/20/20_top/0_20_05_0085.png,3
/data/ILRW/05/05_top/0_05_03_0590.png,2
/data/ILRW/03/03_top/0_03_05_0446.png,2
/data/ILRW/12/12_top/0_12_01_0070.png,1
/data/ILRW/05/05_top/0_05_12_0106.png,1
/data/ILRW/25/25_top/0_25_14_0017.png,3
/data/ILRW/02/02_top/0_02_08_0581.png,4
/data/ILRW/19/19_top/0_19_10_0027.png,0
/data/ILRW/18/18_top/0_18_16_0053.png,4
/data/ILRW/04/04_top/0_04_06_0392.png,4
/data/ILRW/11/11_top/0_11_10_0075.png,0
/data/ILRW/13/13_top/0_13_07_0019.png,2
/data/ILRW/02/02_top/0_02_17_0012.png,3
/data/ILRW/03/03_top/0_03_06_0075.png,4
/data/ILRW/03/03_top/0_03_04_0193.png,2
/data/ILRW/03/03_top/0_03_02_0494.png,4
/data/ILRW/01/01_top/0_01_03_0633.png,4
/data/ILRW/21/21_top/0_21_12_0022.png,1
/data/ILRW/03/03_top/0_03_17_0106.png,3
/data/ILRW/14/14_top/0_14_14_0007.png,3
/data/ILRW/04/04_top/0_04_03_0125.png,4
/data/ILRW/21/21_top/0_21_17_0008.png,1
/data/ILRW/02/02_top/0_02_07_0559.png,0
/data/ILRW/02/02_top/0_02_06_0369.png,3
/data/ILRW/22/22_top/0_22_15_0074.png,0
/data/ILRW/11/11_top/0_11_04_0085.png,1
/data/ILRW/19/19_top/0_19_16_0133.png,1
/data/ILRW/18/18_top/0_18_10_0017.png,1
/data/ILRW/24/24_top/0_24_01_0086.png,1
/data/ILRW/02/02_top/0_02_11_0066.png,3
/data/ILRW/06/06_top/0_06_18_0046.png,0
/data/ILRW/25/25_top/0_25_14_0021.png,3
/data/ILRW/09/09_top/0_09_02_0094.png,4
/data/ILRW/17/17_top/0_17_08_0000.png,4
/data/ILRW/22/22_top/0_22_16_0050.png,0
/data/ILRW/02/02_top/0_02_10_0071.png,4
/data/ILRW/03/03_top/0_03_07_0368.png,2
/data/ILRW/06/06_top/0_06_12_0001.png,3
/data/ILRW/10/10_top/0_10_18_0041.png,0
/data/ILRW/21/21_top/0_21_05_0059.png,1
/data/ILRW/06/06_top/0_06_01_0083.png,3
/data/ILRW/06/06_top/0_06_07_0100.png,3
/data/ILRW/25/25_top/0_25_14_0028.png,3
/data/ILRW/04/04_top/0_04_03_0405.png,4
/data/ILRW/01/01_top/0_01_18_0032.png,2
/data/ILRW/18/18_top/0_18_17_0075.png,3
/data/ILRW/06/06_top/0_06_13_0008.png,1
/data/ILRW/14/14_top/0_14_06_0016.png,3
/data/ILRW/14/14_top/0_14_06_0056.png,3
/data/ILRW/02/02_top/0_02_05_0248.png,3
/data/ILRW/12/12_top/0_12_13_0011.png,0
/data/ILRW/16/16_top/0_16_10_0056.png,4
/data/ILRW/20/20_top/0_20_17_0039.png,0
/data/ILRW/08/08_top/0_08_04_0026.png,3
/data/ILRW/23/23_top/0_23_05_0112.png,0
/data/ILRW/10/10_top/0_10_04_0013.png,1
/data/ILRW/04/04_top/0_04_10_0043.png,4
/data/ILRW/19/19_top/0_19_06_0002.png,0
/data/ILRW/21/21_top/0_21_13_0112.png,1
/data/ILRW/12/12_top/0_12_13_0064.png,0
/data/ILRW/14/14_top/0_14_06_0001.png,3
/data/ILRW/19/19_top/0_19_16_0113.png,1
/data/ILRW/11/11_top/0_11_06_0036.png,0
/data/ILRW/09/09_top/0_09_09_0058.png,4
/data/ILRW/25/25_top/0_25_09_0009.png,0
/data/ILRW/07/07_top/0_07_06_0061.png,1
/data/ILRW/02/02_top/0_02_17_0077.png,3
/data/ILRW/03/03_top/0_03_03_0517.png,3
/data/ILRW/06/06_top/0_06_04_0101.png,4
/data/ILRW/25/25_top/0_25_03_0020.png,0
/data/ILRW/11/11_top/0_11_10_0069.png,0
/data/ILRW/02/02_top/0_02_06_0322.png,3
/data/ILRW/03/03_top/0_03_11_0121.png,0
/data/ILRW/02/02_top/0_02_07_0051.png,0
/data/ILRW/03/03_top/0_03_16_0011.png,2
/data/ILRW/25/25_top/0_25_09_0080.png,0
/data/ILRW/21/21_top/0_21_03_0080.png,4
/data/ILRW/13/13_top/0_13_08_0038.png,2
/data/ILRW/21/21_top/0_21_04_0049.png,1
/data/ILRW/07/07_top/0_07_02_0002.png,0
/data/ILRW/24/24_top/0_24_02_0032.png,3
/data/ILRW/10/10_top/0_10_12_0103.png,1
/data/ILRW/20/20_top/0_20_17_0074.png,0
/data/ILRW/19/19_top/0_19_12_0105.png,0
/data/ILRW/23/23_top/0_23_02_0075.png,4
/data/ILRW/15/15_top/0_15_03_0033.png,2
/data/ILRW/05/05_top/0_05_05_0063.png,2
/data/ILRW/03/03_top/0_03_03_0078.png,3
/data/ILRW/20/20_top/0_20_08_0045.png,3
/data/ILRW/08/08_top/0_08_07_0088.png,2
/data/ILRW/05/05_top/0_05_08_0020.png,1
/data/ILRW/11/11_top/0_11_11_0026.png,2
/data/ILRW/07/07_top/0_07_04_0117.png,0
/data/ILRW/21/21_top/0_21_13_0086.png,1
/data/ILRW/09/09_top/0_09_05_0020.png,2
/data/ILRW/25/25_top/0_25_06_0029.png,3
/data/ILRW/20/20_top/0_20_18_0096.png,3
/data/ILRW/01/01_top/0_01_17_0044.png,4
/data/ILRW/02/02_top/0_02_05_0052.png,3
/data/ILRW/05/05_top/0_05_03_0170.png,2
/data/ILRW/19/19_top/0_19_08_0071.png,0
/data/ILRW/03/03_top/0_03_08_0367.png,2
/data/ILRW/25/25_top/0_25_06_0040.png,3
/data/ILRW/05/05_top/0_05_03_0094.png,2
/data/ILRW/07/07_top/0_07_08_0103.png,0
/data/ILRW/18/18_top/0_18_08_0038.png,1
/data/ILRW/24/24_top/0_24_17_0068.png,2
/data/ILRW/02/02_top/0_02_18_0063.png,2
/data/ILRW/08/08_top/0_08_08_0048.png,3
/data/ILRW/25/25_top/0_25_03_0023.png,0
/data/ILRW/07/07_top/0_07_17_0092.png,4
/data/ILRW/06/06_top/0_06_06_0084.png,2
/data/ILRW/20/20_top/0_20_14_0065.png,0
/data/ILRW/04/04_top/0_04_03_0353.png,4
/data/ILRW/18/18_top/0_18_04_0044.png,1
/data/ILRW/14/14_top/0_14_06_0048.png,3
/data/ILRW/06/06_top/0_06_08_0078.png,2
/data/ILRW/06/06_top/0_06_04_0211.png,4
/data/ILRW/04/04_top/0_04_08_0134.png,4
/data/ILRW/02/02_top/0_02_06_0445.png,3
/data/ILRW/20/20_top/0_20_04_0014.png,3
/data/ILRW/03/03_top/0_03_03_0509.png,3
/data/ILRW/04/04_top/0_04_04_0475.png,4
/data/ILRW/14/14_top/0_14_07_0029.png,1
/data/ILRW/25/25_top/0_25_05_0016.png,0
/data/ILRW/02/02_top/0_02_07_0091.png,0
/data/ILRW/08/08_top/0_08_02_0065.png,3
/data/ILRW/10/10_top/0_10_07_0038.png,0
/data/ILRW/15/15_top/0_15_16_0034.png,3
/data/ILRW/03/03_top/0_03_03_0401.png,3
/data/ILRW/03/03_top/0_03_03_0142.png,3
/data/ILRW/15/15_top/0_15_14_0061.png,4
/data/ILRW/10/10_top/0_10_18_0058.png,0
/data/ILRW/20/20_top/0_20_14_0006.png,0
/data/ILRW/03/03_top/0_03_05_0520.png,2
/data/ILRW/03/03_top/0_03_08_0518.png,2
/data/ILRW/02/02_top/0_02_07_0281.png,0
/data/ILRW/05/05_top/0_05_01_0131.png,2
/data/ILRW/04/04_top/0_04_07_0421.png,4
/data/ILRW/02/02_top/0_02_17_0010.png,3
/data/ILRW/20/20_top/0_20_03_0023.png,0
/data/ILRW/02/02_top/0_02_07_0087.png,0
/data/ILRW/21/21_top/0_21_17_0027.png,1
/data/ILRW/19/19_top/0_19_10_0076.png,0
/data/ILRW/12/12_top/0_12_13_0018.png,0
/data/ILRW/03/03_top/0_03_02_0077.png,4
/data/ILRW/02/02_top/0_02_03_0013.png,2
/data/ILRW/06/06_top/0_06_04_0069.png,4
/data/ILRW/17/17_top/0_17_07_0101.png,2
/data/ILRW/07/07_top/0_07_11_0097.png,1
/data/ILRW/01/01_top/0_01_02_0052.png,4
/data/ILRW/17/17_top/0_17_16_0083.png,2
/data/ILRW/08/08_top/0_08_08_0097.png,3
/data/ILRW/02/02_top/0_02_16_0140.png,2
/data/ILRW/05/05_top/0_05_02_0396.png,1
/data/ILRW/03/03_top/0_03_03_0553.png,3
/data/ILRW/03/03_top/0_03_08_0488.png,2
/data/ILRW/06/06_top/0_06_05_0118.png,0
/data/ILRW/03/03_top/0_03_03_0202.png,3
/data/ILRW/05/05_top/0_05_03_0279.png,2
/data/ILRW/02/02_top/0_02_04_0070.png,4
/data/ILRW/03/03_top/0_03_03_0530.png,3
/data/ILRW/13/13_top/0_13_14_0035.png,3
/data/ILRW/21/21_top/0_21_08_0081.png,0
/data/ILRW/05/05_top/0_05_09_0148.png,1
/data/ILRW/05/05_top/0_05_02_0618.png,1
/data/ILRW/06/06_top/0_06_13_0102.png,1
/data/ILRW/22/22_top/0_22_10_0010.png,0
/data/ILRW/15/15_top/0_15_16_0054.png,3
/data/ILRW/22/22_top/0_22_15_0064.png,0
/data/ILRW/06/06_top/0_06_06_0311.png,2
/data/ILRW/19/19_top/0_19_04_0104.png,1
/data/ILRW/19/19_top/0_19_05_0051.png,0
/data/ILRW/09/09_top/0_09_11_0114.png,2
/data/ILRW/12/12_top/0_12_11_0093.png,2
/data/ILRW/05/05_top/0_05_15_0058.png,1
/data/ILRW/06/06_top/0_06_04_0175.png,4
/data/ILRW/03/03_top/0_03_03_0271.png,3
/data/ILRW/06/06_top/0_06_04_0189.png,4
/data/ILRW/02/02_top/0_02_12_0012.png,3
/data/ILRW/11/11_top/0_11_07_0094.png,3
/data/ILRW/04/04_top/0_04_13_0041.png,4
/data/ILRW/02/02_top/0_02_09_0131.png,4
/data/ILRW/05/05_top/0_05_02_0385.png,1
/data/ILRW/20/20_top/0_20_01_0004.png,1
/data/ILRW/23/23_top/0_23_04_0121.png,0
/data/ILRW/21/21_top/0_21_13_0000.png,1
/data/ILRW/08/08_top/0_08_15_0042.png,4
/data/ILRW/15/15_top/0_15_03_0035.png,2
/data/ILRW/11/11_top/0_11_12_0014.png,2
/data/ILRW/03/03_top/0_03_08_0407.png,2
/data/ILRW/03/03_top/0_03_05_0475.png,2
/data/ILRW/10/10_top/0_10_03_0015.png,3
/data/ILRW/08/08_top/0_08_11_0024.png,2
/data/ILRW/07/07_top/0_07_07_0099.png,4
/data/ILRW/20/20_top/0_20_10_0020.png,1
/data/ILRW/03/03_top/0_03_02_0317.png,4
/data/ILRW/17/17_top/0_17_09_0052.png,2
/data/ILRW/04/04_top/0_04_14_0079.png,0
/data/ILRW/19/19_top/0_19_13_0016.png,1
/data/ILRW/02/02_top/0_02_05_0289.png,3
/data/ILRW/08/08_top/0_08_10_0062.png,1
/data/ILRW/03/03_top/0_03_05_0367.png,2
/data/ILRW/10/10_top/0_10_04_0081.png,1
/data/ILRW/03/03_top/0_03_09_0141.png,2
/data/ILRW/12/12_top/0_12_04_0074.png,4
/data/ILRW/18/18_top/0_18_16_0090.png,4
/data/ILRW/06/06_top/0_06_03_0099.png,2
/data/ILRW/15/15_top/0_15_08_0060.png,4
/data/ILRW/24/24_top/0_24_13_0047.png,2
/data/ILRW/18/18_top/0_18_01_0021.png,1
/data/ILRW/17/17_top/0_17_17_0077.png,2
/data/ILRW/06/06_top/0_06_17_0068.png,1
/data/ILRW/05/05_top/0_05_02_0245.png,1
/data/ILRW/21/21_top/0_21_04_0000.png,1
/data/ILRW/20/20_top/0_20_03_0077.png,0
/data/ILRW/16/16_top/0_16_09_0078.png,3
/data/ILRW/06/06_top/0_06_05_0090.png,0
/data/ILRW/22/22_top/0_22_17_0057.png,2
/data/ILRW/01/01_top/0_01_04_0069.png,4
/data/ILRW/05/05_top/0_05_02_0471.png,1
/data/ILRW/04/04_top/0_04_06_0142.png,4
/data/ILRW/03/03_top/0_03_05_0395.png,2
/data/ILRW/02/02_top/0_02_07_0114.png,0
/data/ILRW/10/10_top/0_10_06_0035.png,0
/data/ILRW/02/02_top/0_02_14_0051.png,1
/data/ILRW/05/05_top/0_05_15_0063.png,1
/data/ILRW/20/20_top/0_20_14_0066.png,0
/data/ILRW/23/23_top/0_23_08_0107.png,4
/data/ILRW/20/20_top/0_20_04_0030.png,3
/data/ILRW/18/18_top/0_18_04_0090.png,1
/data/ILRW/13/13_top/0_13_06_0020.png,3
/data/ILRW/04/04_top/0_04_14_0034.png,0
/data/ILRW/24/24_top/0_24_07_0072.png,0
/data/ILRW/03/03_top/0_03_12_0062.png,2
/data/ILRW/10/10_top/0_10_03_0042.png,3
/data/ILRW/05/05_top/0_05_07_0116.png,2
/data/ILRW/13/13_top/0_13_18_0071.png,2
/data/ILRW/12/12_top/0_12_11_0006.png,2
/data/ILRW/20/20_top/0_20_15_0047.png,1
/data/ILRW/03/03_top/0_03_12_0016.png,2
/data/ILRW/03/03_top/0_03_02_0106.png,4
/data/ILRW/14/14_top/0_14_01_0056.png,2
/data/ILRW/02/02_top/0_02_05_0275.png,3
/data/ILRW/07/07_top/0_07_02_0070.png,0
/data/ILRW/21/21_top/0_21_05_0125.png,1
/data/ILRW/23/23_top/0_23_17_0024.png,1
/data/ILRW/18/18_top/0_18_08_0053.png,1
/data/ILRW/02/02_top/0_02_14_0011.png,1
/data/ILRW/02/02_top/0_02_06_0400.png,3
/data/ILRW/15/15_top/0_15_03_0073.png,2
/data/ILRW/02/02_top/0_02_02_0263.png,4
/data/ILRW/03/03_top/0_03_03_0442.png,3
/data/ILRW/06/06_top/0_06_06_0145.png,2
/data/ILRW/03/03_top/0_03_03_0534.png,3
/data/ILRW/01/01_top/0_01_13_0036.png,4
/data/ILRW/15/15_top/0_15_02_0006.png,2
/data/ILRW/07/07_top/0_07_14_0026.png,0
/data/ILRW/09/09_top/0_09_12_0090.png,2
/data/ILRW/03/03_top/0_03_07_0138.png,2
/data/ILRW/19/19_top/0_19_10_0084.png,0
/data/ILRW/10/10_top/0_10_06_0036.png,0
/data/ILRW/03/03_top/0_03_03_0079.png,3
/data/ILRW/15/15_top/0_15_17_0020.png,1
/data/ILRW/02/02_top/0_02_03_0357.png,2
/data/ILRW/04/04_top/0_04_05_0237.png,4
/data/ILRW/18/18_top/0_18_17_0017.png,3
/data/ILRW/14/14_top/0_14_13_0009.png,3
/data/ILRW/07/07_top/0_07_04_0006.png,0
/data/ILRW/07/07_top/0_07_11_0066.png,1
/data/ILRW/25/25_top/0_25_02_0065.png,4
/data/ILRW/24/24_top/0_24_17_0084.png,2
/data/ILRW/18/18_top/0_18_17_0074.png,3
/data/ILRW/09/09_top/0_09_08_0041.png,0
/data/ILRW/12/12_top/0_12_01_0032.png,1
/data/ILRW/02/02_top/0_02_11_0043.png,3
/data/ILRW/02/02_top/0_02_07_0561.png,0
/data/ILRW/02/02_top/0_02_12_0033.png,3
/data/ILRW/03/03_top/0_03_11_0123.png,0
/data/ILRW/03/03_top/0_03_06_0165.png,4
/data/ILRW/19/19_top/0_19_13_0014.png,1
/data/ILRW/07/07_top/0_07_16_0102.png,2
/data/ILRW/23/23_top/0_23_10_0039.png,0
/data/ILRW/16/16_top/0_16_13_0038.png,4
/data/ILRW/08/08_top/0_08_11_0079.png,2
/data/ILRW/05/05_top/0_05_08_0063.png,1
/data/ILRW/05/05_top/0_05_03_0180.png,2
/data/ILRW/04/04_top/0_04_08_0169.png,4
/data/ILRW/02/02_top/0_02_01_0189.png,4
/data/ILRW/04/04_top/0_04_13_0014.png,4
/data/ILRW/20/20_top/0_20_18_0097.png,3
/data/ILRW/15/15_top/0_15_04_0025.png,2
/data/ILRW/21/21_top/0_21_15_0076.png,4
/data/ILRW/02/02_top/0_02_11_0060.png,3
/data/ILRW/01/01_top/0_01_04_0140.png,4
/data/ILRW/10/10_top/0_10_14_0067.png,0
/data/ILRW/03/03_top/0_03_06_0137.png,4
/data/ILRW/13/13_top/0_13_14_0009.png,3
/data/ILRW/03/03_top/0_03_05_0478.png,2
/data/ILRW/05/05_top/0_05_03_0549.png,2
/data/ILRW/25/25_top/0_25_12_0000.png,0
/data/ILRW/07/07_top/0_07_04_0020.png,0
/data/ILRW/02/02_top/0_02_07_0005.png,0
/data/ILRW/03/03_top/0_03_07_0218.png,2
/data/ILRW/24/24_top/0_24_08_0027.png,2
/data/ILRW/19/19_top/0_19_10_0096.png,0
/data/ILRW/04/04_top/0_04_16_0043.png,0
/data/ILRW/15/15_top/0_15_11_0014.png,4
/data/ILRW/11/11_top/0_11_06_0018.png,0
/data/ILRW/06/06_top/0_06_04_0235.png,4
/data/ILRW/02/02_top/0_02_05_0064.png,3
/data/ILRW/24/24_top/0_24_07_0028.png,0
/data/ILRW/24/24_top/0_24_03_0064.png,4
/data/ILRW/02/02_top/0_02_07_0212.png,0
/data/ILRW/03/03_top/0_03_04_0147.png,2
/data/ILRW/19/19_top/0_19_05_0052.png,0
/data/ILRW/07/07_top/0_07_16_0046.png,2
/data/ILRW/18/18_top/0_18_17_0127.png,3
/data/ILRW/23/23_top/0_23_09_0060.png,1
/data/ILRW/09/09_top/0_09_18_0105.png,2
/data/ILRW/19/19_top/0_19_06_0050.png,0
/data/ILRW/06/06_top/0_06_13_0003.png,1
/data/ILRW/02/02_top/0_02_06_0054.png,3
/data/ILRW/02/02_top/0_02_14_0110.png,1
/data/ILRW/15/15_top/0_15_08_0053.png,4
/data/ILRW/11/11_top/0_11_11_0031.png,2
/data/ILRW/09/09_top/0_09_01_0030.png,2
/data/ILRW/04/04_top/0_04_14_0029.png,0
/data/ILRW/06/06_top/0_06_06_0273.png,2
/data/ILRW/02/02_top/0_02_06_0333.png,3
/data/ILRW/19/19_top/0_19_17_0051.png,2
/data/ILRW/02/02_top/0_02_06_0524.png,3
/data/ILRW/15/15_top/0_15_17_0009.png,1
/data/ILRW/09/09_top/0_09_07_0122.png,3
/data/ILRW/06/06_top/0_06_03_0309.png,2
/data/ILRW/02/02_top/0_02_11_0034.png,3
/data/ILRW/23/23_top/0_23_07_0063.png,0
/data/ILRW/03/03_top/0_03_03_0132.png,3
/data/ILRW/02/02_top/0_02_04_0423.png,4
/data/ILRW/22/22_top/0_22_03_0051.png,4
/data/ILRW/04/04_top/0_04_02_0110.png,4
/data/ILRW/24/24_top/0_24_01_0099.png,1
/data/ILRW/01/01_top/0_01_04_0539.png,4
/data/ILRW/09/09_top/0_09_08_0055.png,0
/data/ILRW/23/23_top/0_23_16_0064.png,4
/data/ILRW/13/13_top/0_13_14_0088.png,3
/data/ILRW/20/20_top/0_20_18_0046.png,3
/data/ILRW/19/19_top/0_19_12_0091.png,0
/data/ILRW/02/02_top/0_02_04_0087.png,4
/data/ILRW/02/02_top/0_02_04_0487.png,4
/data/ILRW/22/22_top/0_22_13_0069.png,2
/data/ILRW/03/03_top/0_03_03_0350.png,3
/data/ILRW/05/05_top/0_05_17_0015.png,3
/data/ILRW/02/02_top/0_02_05_0213.png,3
/data/ILRW/11/11_top/0_11_10_0081.png,0
/data/ILRW/21/21_top/0_21_04_0035.png,1
/data/ILRW/15/15_top/0_15_10_0066.png,4
/data/ILRW/03/03_top/0_03_03_0411.png,3
/data/ILRW/05/05_top/0_05_10_0060.png,3
/data/ILRW/03/03_top/0_03_08_0070.png,2
/data/ILRW/17/17_top/0_17_06_0014.png,1
/data/ILRW/12/12_top/0_12_14_0093.png,2
/data/ILRW/06/06_top/0_06_11_0078.png,1
/data/ILRW/04/04_top/0_04_09_0104.png,0
/data/ILRW/18/18_top/0_18_02_0012.png,4
/data/ILRW/05/05_top/0_05_18_0036.png,1
/data/ILRW/17/17_top/0_17_10_0061.png,2
/data/ILRW/04/04_top/0_04_17_0046.png,0
/data/ILRW/05/05_top/0_05_03_0634.png,2
/data/ILRW/09/09_top/0_09_03_0073.png,1
/data/ILRW/07/07_top/0_07_14_0080.png,0
/data/ILRW/05/05_top/0_05_10_0003.png,3
/data/ILRW/23/23_top/0_23_17_0029.png,1
/data/ILRW/04/04_top/0_04_17_0008.png,0
/data/ILRW/21/21_top/0_21_15_0049.png,4
/data/ILRW/14/14_top/0_14_13_0049.png,3
/data/ILRW/19/19_top/0_19_04_0018.png,1
/data/ILRW/01/01_top/0_01_04_0122.png,4
/data/ILRW/09/09_top/0_09_13_0103.png,2
/data/ILRW/25/25_top/0_25_14_0076.png,3
/data/ILRW/07/07_top/0_07_08_0105.png,0
/data/ILRW/23/23_top/0_23_04_0129.png,0
/data/ILRW/03/03_top/0_03_18_0011.png,1
/data/ILRW/22/22_top/0_22_16_0029.png,0
/data/ILRW/23/23_top/0_23_06_0056.png,4
/data/ILRW/03/03_top/0_03_10_0035.png,4
/data/ILRW/17/17_top/0_17_09_0026.png,2
/data/ILRW/07/07_top/0_07_16_0052.png,2
/data/ILRW/12/12_top/0_12_05_0032.png,4
/data/ILRW/21/21_top/0_21_12_0018.png,1
/data/ILRW/23/23_top/0_23_05_0129.png,0
/data/ILRW/07/07_top/0_07_09_0021.png,4
/data/ILRW/03/03_top/0_03_05_0558.png,2
/data/ILRW/15/15_top/0_15_09_0021.png,4
/data/ILRW/25/25_top/0_25_08_0029.png,2
/data/ILRW/19/19_top/0_19_12_0041.png,0
/data/ILRW/02/02_top/0_02_05_0500.png,3
/data/ILRW/14/14_top/0_14_16_0017.png,2
/data/ILRW/05/05_top/0_05_15_0016.png,1
/data/ILRW/02/02_top/0_02_07_0429.png,0
/data/ILRW/11/11_top/0_11_10_0012.png,0
/data/ILRW/05/05_top/0_05_03_0060.png,2
/data/ILRW/20/20_top/0_20_14_0069.png,0
/data/ILRW/01/01_top/0_01_16_0042.png,1
/data/ILRW/19/19_top/0_19_02_0071.png,0
/data/ILRW/10/10_top/0_10_07_0051.png,0
/data/ILRW/02/02_top/0_02_07_0333.png,0
/data/ILRW/03/03_top/0_03_11_0123.png,0
/data/ILRW/03/03_top/0_03_02_0196.png,4
/data/ILRW/09/09_top/0_09_17_0108.png,2
/data/ILRW/15/15_top/0_15_03_0008.png,2
/data/ILRW/02/02_top/0_02_03_0335.png,2
/data/ILRW/18/18_top/0_18_12_0043.png,1
/data/ILRW/04/04_top/0_04_03_0147.png,4
/data/ILRW/12/12_top/0_12_12_0040.png,4
/data/ILRW/21/21_top/0_21_08_0115.png,0
/data/ILRW/16/16_top/0_16_12_0069.png,1
/data/ILRW/06/06_top/0_06_03_0104.png,2
/data/ILRW/11/11_top/0_11_07_0044.png,3
/data/ILRW/10/10_top/0_10_15_0055.png,2
/data/ILRW/07/07_top/0_07_14_0013.png,0
/data/ILRW/16/16_top/0_16_16_0069.png,3
/data/ILRW/05/05_top/0_05_02_0612.png,1
/data/ILRW/03/03_top/0_03_01_0159.png,0
/data/ILRW/03/03_top/0_03_08_0183.png,2
/data/ILRW/06/06_top/0_06_05_0037.png,0
/data/ILRW/17/17_top/0_17_01_0023.png,1
/data/ILRW/23/23_top/0_23_17_0054.png,1
/data/ILRW/06/06_top/0_06_18_0108.png,0
/data/ILRW/11/11_top/0_11_07_0077.png,3
/data/ILRW/07/07_top/0_07_14_0041.png,0
/data/ILRW/16/16_top/0_16_12_0054.png,1
/data/ILRW/02/02_top/0_02_04_0343.png,4
/data/ILRW/25/25_top/0_25_09_0012.png,0
/data/ILRW/02/02_top/0_02_05_0042.png,3
/data/ILRW/18/18_top/0_18_04_0097.png,1
/data/ILRW/18/18_top/0_18_06_0069.png,1
/data/ILRW/02/02_top/0_02_05_0198.png,3
/data/ILRW/16/16_top/0_16_09_0067.png,3
/data/ILRW/23/23_top/0_23_16_0015.png,4
/data/ILRW/06/06_top/0_06_08_0024.png,2
/data/ILRW/10/10_top/0_10_04_0071.png,1
/data/ILRW/13/13_top/0_13_06_0020.png,3
/data/ILRW/08/08_top/0_08_04_0000.png,3
/data/ILRW/02/02_top/0_02_05_0216.png,3
/data/ILRW/05/05_top/0_05_02_0139.png,1
/data/ILRW/14/14_top/0_14_14_0013.png,3
/data/ILRW/24/24_top/0_24_12_0019.png,2
/data/ILRW/03/03_top/0_03_17_0086.png,3
/data/ILRW/03/03_top/0_03_04_0072.png,2
/data/ILRW/23/23_top/0_23_01_0018.png,4
/data/ILRW/02/02_top/0_02_07_0270.png,0
/data/ILRW/19/19_top/0_19_08_0052.png,0
/data/ILRW/03/03_top/0_03_04_0487.png,2
/data/ILRW/06/06_top/0_06_17_0100.png,1
/data/ILRW/25/25_top/0_25_12_0088.png,0
/data/ILRW/23/23_top/0_23_10_0033.png,0
/data/ILRW/14/14_top/0_14_11_0074.png,3
/data/ILRW/13/13_top/0_13_12_0104.png,2
/data/ILRW/07/07_top/0_07_14_0047.png,0
/data/ILRW/01/01_top/0_01_12_0042.png,4
/data/ILRW/04/04_top/0_04_09_0041.png,0
/data/ILRW/25/25_top/0_25_09_0005.png,0
/data/ILRW/25/25_top/0_25_01_0014.png,2
/data/ILRW/01/01_top/0_01_03_0496.png,4
/data/ILRW/14/14_top/0_14_02_0002.png,4
/data/ILRW/13/13_top/0_13_04_0030.png,2
/data/ILRW/03/03_top/0_03_07_0339.png,2
/data/ILRW/03/03_top/0_03_11_0051.png,0
/data/ILRW/10/10_top/0_10_07_0055.png,0
/data/ILRW/02/02_top/0_02_07_0070.png,0
/data/ILRW/02/02_top/0_02_08_0547.png,4
/data/ILRW/17/17_top/0_17_11_0007.png,2
/data/ILRW/19/19_top/0_19_13_0011.png,1
/data/ILRW/20/20_top/0_20_15_0032.png,1
/data/ILRW/18/18_top/0_18_02_0005.png,4
/data/ILRW/02/02_top/0_02_08_0402.png,4
/data/ILRW/02/02_top/0_02_03_0217.png,2
/data/ILRW/20/20_top/0_20_02_0029.png,4
/data/ILRW/07/07_top/0_07_12_0094.png,4
/data/ILRW/02/02_top/0_02_11_0058.png,3
/data/ILRW/01/01_top/0_01_16_0053.png,1
/data/ILRW/02/02_top/0_02_08_0507.png,4
/data/ILRW/07/07_top/0_07_10_0159.png,4
/data/ILRW/11/11_top/0_11_06_0012.png,0
/data/ILRW/10/10_top/0_10_10_0042.png,4
/data/ILRW/22/22_top/0_22_07_0059.png,2
/data/ILRW/19/19_top/0_19_08_0068.png,0
/data/ILRW/03/03_top/0_03_17_0111.png,3
/data/ILRW/05/05_top/0_05_02_0374.png,1
/data/ILRW/03/03_top/0_03_03_0447.png,3
/data/ILRW/25/25_top/0_25_08_0026.png,2
/data/ILRW/22/22_top/0_22_02_0042.png,1
/data/ILRW/12/12_top/0_12_12_0044.png,4
/data/ILRW/20/20_top/0_20_05_0077.png,3
/data/ILRW/07/07_top/0_07_15_0021.png,4
/data/ILRW/18/18_top/0_18_13_0019.png,1
/data/ILRW/03/03_top/0_03_03_0346.png,3
/data/ILRW/16/16_top/0_16_15_0043.png,4
/data/ILRW/04/04_top/0_04_03_0284.png,4
/data/ILRW/11/11_top/0_11_01_0013.png,2
/data/ILRW/20/20_top/0_20_08_0021.png,3
/data/ILRW/13/13_top/0_13_11_0035.png,2
